Luciferase,pH,Time,Slope,Intercept,R_squared,N_points
FLuc,6.0,0.0,0.5027394492500724,1.5523170480468542,0.8594219862543797,4
FLuc,6.0,1.0,0.47630930271366123,1.592079563628441,0.8705345894637745,4
FLuc,6.0,2.0,0.5703988531471481,1.4248697649919286,0.903393598731854,4
FLuc,6.0,3.0,0.533867814814466,1.4727534504289932,0.8964439507561222,4
FLuc,6.0,4.0,0.4536383841795361,1.5543720539259105,0.7865375071457454,4
FLuc,6.0,5.0,0.44087106456485314,1.6056427507912043,0.7933446910026294,4
FLuc,6.0,6.0,0.5627705315080075,1.4188354639302685,0.9201577879311884,4
FLuc,6.0,7.0,0.49466363537381236,1.4843795041909345,0.8907294271171844,4
FLuc,6.0,8.0,0.566234899060995,1.4251178726615086,0.9395332120116427,4
FLuc,6.0,9.0,0.5535134757758684,1.3913233943053098,0.8594054306023455,4
FLuc,6.0,10.0,0.48590896616182544,1.485082956093176,0.8506145980350203,4
FLuc,6.0,11.0,0.5126256860588544,1.4172233434087878,0.869464996683183,4
FLuc,6.0,12.0,0.47171770924375817,1.5276441653858461,0.9031264974531688,4
FLuc,6.0,13.0,0.4784263508877023,1.4649957172863874,0.8502772638324283,4
FLuc,6.0,14.0,0.4878386194356552,1.4792476171735482,0.8337198714570343,4
FLuc,6.0,15.0,0.5653439994885782,1.384167298620338,0.9327134828565276,4
FLuc,6.0,16.0,0.5441267398497344,1.3457495006383318,0.9106814105125671,4
FLuc,6.0,17.0,0.49027894443751335,1.3992846992988883,0.7888249718511722,4
FLuc,6.0,18.0,0.5270657450428708,1.3686128760653287,0.8505292892481388,4
FLuc,6.0,19.0,0.50074966613129,1.3977548948827292,0.8832538646498794,4
FLuc,6.0,20.0,0.46609293129774176,1.395607195673115,0.7833652003057748,4
FLuc,6.0,21.0,0.4979956819669448,1.381925328998622,0.8527989821361415,4
FLuc,6.0,22.0,0.4888590206192975,1.3963503340041803,0.8332079396005183,4
FLuc,6.0,23.0,0.5262659716414451,1.293087048415773,0.8605757245393972,4
FLuc,6.0,24.0,0.47386238082924903,1.443729620688197,0.8907882967131406,4
FLuc,6.0,25.0,0.5156043919866913,1.297456847631954,0.8891613142789686,4
FLuc,6.5,0.0,0.9308035108958905,2.803962612190181,0.9889069715068853,4
FLuc,6.5,1.0,0.9371938127618883,2.7673527050946074,0.9902432073588748,4
FLuc,6.5,2.0,0.9353229196032001,2.7564398287957705,0.9909098378938369,4
FLuc,6.5,3.0,0.9132053724348022,2.7916670528164067,0.9896921403689166,4
FLuc,6.5,4.0,0.9250891869928356,2.7589087152805694,0.9901605905836804,4
FLuc,6.5,5.0,0.9369604231604599,2.737797636402259,0.9937690280422697,4
FLuc,6.5,6.0,0.9171844505488488,2.7648035483201507,0.9917798032125104,4
FLuc,6.5,7.0,0.9409359521929892,2.715949941494268,0.9939879933632542,4
FLuc,6.5,8.0,0.9141638356603916,2.7399851745713253,0.988697915271144,4
FLuc,6.5,9.0,0.9384651612115675,2.7077855286420194,0.9949223644221844,4
FLuc,6.5,10.0,0.9330020256842346,2.711616756206608,0.9954921992634379,4
FLuc,6.5,11.0,0.912834801219336,2.7260117148882363,0.9919933447923857,4
FLuc,6.5,12.0,0.9095655497483377,2.7202604928920895,0.9908614017560695,4
FLuc,6.5,13.0,0.9158333594054288,2.708834388441357,0.9927876520281219,4
FLuc,6.5,14.0,0.9425187335391326,2.665083886871185,0.9968541195977704,4
FLuc,6.5,15.0,0.925486592815339,2.6806775767619264,0.9960844287460693,4
FLuc,6.5,16.0,0.8992927897833108,2.704832563267474,0.9911295159676494,4
FLuc,6.5,17.0,0.9168573840092196,2.6666563922352524,0.993001924747899,4
FLuc,6.5,18.0,0.9134819268672195,2.6762901554998404,0.9948893113681365,4
FLuc,6.5,19.0,0.9011649918021455,2.683669069822691,0.99343569377021,4
FLuc,6.5,20.0,0.9253118854500384,2.6409261555640606,0.9948932479961876,4
FLuc,6.5,21.0,0.9076192497139333,2.6654993648014385,0.994767606551645,4
FLuc,6.5,22.0,0.9009413183659544,2.6593994540069903,0.9925021593103523,4
FLuc,6.5,23.0,0.9335060288420901,2.6167121333666508,0.9978573835482223,4
FLuc,6.5,24.0,0.9233068476342214,2.6100979391356938,0.9935759020396395,4
FLuc,6.5,25.0,0.9229835337853561,2.613847598352543,0.997164428536682,4
FLuc,7.0,0.0,0.9051936023732374,3.4609510762599873,0.9958033942337124,4
FLuc,7.0,1.0,0.9028115264420906,3.4366624012572373,0.9965210215607236,4
FLuc,7.0,2.0,0.8849659440974256,3.44958948819267,0.9960748863282545,4
FLuc,7.0,3.0,0.8925890417693676,3.424267123513233,0.9974610844505598,4
FLuc,7.0,4.0,0.8964295918256294,3.403525967599263,0.998281583251329,4
FLuc,7.0,5.0,0.8881359999530618,3.4078066484619605,0.9980361116988045,4
FLuc,7.0,6.0,0.8759356134618174,3.4178959183627624,0.9980860967687166,4
FLuc,7.0,7.0,0.8716333598691121,3.4052403581728274,0.998470096512511,4
FLuc,7.0,8.0,0.8716967744092846,3.398205694414422,0.998676287124702,4
FLuc,7.0,9.0,0.8751397732162727,3.386050829621596,0.9987670610381415,4
FLuc,7.0,10.0,0.8736609642777194,3.3754253415061393,0.9991533250312586,4
FLuc,7.0,11.0,0.865172080557958,3.3777512479809846,0.9990068035969749,4
FLuc,7.0,12.0,0.8674014822902086,3.3645354900189437,0.9992395797270202,4
FLuc,7.0,13.0,0.8487304846444021,3.377316727471089,0.9983000737985994,4
FLuc,7.0,14.0,0.8636155758852799,3.3529193691570782,0.9991846566007754,4
FLuc,7.0,15.0,0.8707574914160934,3.335068701544154,0.9991708377096635,4
FLuc,7.0,16.0,0.8669990558609141,3.3313576804578924,0.9994253492738565,4
FLuc,7.0,17.0,0.8528397175690913,3.335365674636952,0.9991320268031599,4
FLuc,7.0,18.0,0.8552922798629938,3.3337219322107807,0.9992322834956092,4
FLuc,7.0,19.0,0.8519439295637651,3.324808703263715,0.999058248468769,4
FLuc,7.0,20.0,0.87129751430643,3.2877357411609607,0.9994778125994572,4
FLuc,7.0,21.0,0.8657392267266627,3.287593364597381,0.9995124890301009,4
FLuc,7.0,22.0,0.8551279586042173,3.3016637611490585,0.9995223028684576,4
FLuc,7.0,23.0,0.8674672156075314,3.2713492477622395,0.9995343198823062,4
FLuc,7.0,24.0,0.8524792570446752,3.290111742033618,0.9993373381245443,4
FLuc,7.0,25.0,0.8498874111357393,3.2778398355260396,0.9993096800209704,4
FLuc,7.4,0.0,0.8664738338328423,3.7288421673015844,0.9942463363859798,4
FLuc,7.4,1.0,0.8694103727187646,3.699258575909213,0.9960652753692422,4
FLuc,7.4,2.0,0.8555457530629413,3.7062889005558786,0.9956994186228166,4
FLuc,7.4,3.0,0.8469813115048304,3.699459428982854,0.996117983840699,4
FLuc,7.4,4.0,0.8483352240682328,3.6850508420135197,0.9969195303190983,4
FLuc,7.4,5.0,0.8344609435755634,3.6923963004023967,0.9964713081698672,4
FLuc,7.4,6.0,0.8477884090716293,3.663737088964398,0.9982375744748092,4
FLuc,7.4,7.0,0.8322050967818607,3.6713114249805328,0.997637508655666,4
FLuc,7.4,8.0,0.8287412872052842,3.6664043360393954,0.9977517972206992,4
FLuc,7.4,9.0,0.8305092417141937,3.653651501177514,0.9983718912813654,4
FLuc,7.4,10.0,0.8247389149404875,3.6537184319217264,0.9984081027319079,4
FLuc,7.4,11.0,0.8261626483440829,3.6412193230928205,0.9983921931504006,4
FLuc,7.4,12.0,0.8238674541945185,3.6311551165742797,0.9986793323598362,4
FLuc,7.4,13.0,0.8332908603104957,3.6089214014295994,0.9989240305660126,4
FLuc,7.4,14.0,0.8247380132544827,3.6153614057066843,0.9988859145619708,4
FLuc,7.4,15.0,0.8297863640284224,3.5975020480735265,0.999193381401269,4
FLuc,7.4,16.0,0.8139780598661848,3.6127574677001557,0.9985982826383957,4
FLuc,7.4,17.0,0.8156910465869035,3.5958936678403175,0.9987051766451169,4
FLuc,7.4,18.0,0.8143954246209804,3.5881431082241857,0.9987107728736676,4
FLuc,7.4,19.0,0.8213863878839186,3.575004504425878,0.9992317788657356,4
FLuc,7.4,20.0,0.8191770630570206,3.5705950427341637,0.999129153275359,4
FLuc,7.4,21.0,0.8225544998641219,3.561203192358216,0.9991925902591916,4
FLuc,7.4,22.0,0.8182614759064333,3.5558897564825074,0.9991244758180907,4
FLuc,7.4,23.0,0.8172911901971258,3.5520759569538356,0.9990439654875156,4
FLuc,7.4,24.0,0.8159794019218204,3.5475041217594465,0.9992853309051635,4
FLuc,7.4,25.0,0.8225892535462458,3.533811269729501,0.9993165196999771,4
FLuc,7.8,0.0,1.017194095582411,3.5852573803711127,0.989049151017612,4
FLuc,7.8,1.0,1.0042598376166658,3.559089312984792,0.9904708954715365,4
FLuc,7.8,2.0,1.0152510924450961,3.524277156437236,0.9939014863397508,4
FLuc,7.8,3.0,1.0022680949689742,3.5262056175579994,0.9931143183696478,4
FLuc,7.8,4.0,0.9951714770977698,3.517982664436467,0.9933185378641715,4
FLuc,7.8,5.0,1.0038219232414045,3.4973290848090075,0.9950761125338164,4
FLuc,7.8,6.0,1.0061850813053186,3.476447863979347,0.995642692292069,4
FLuc,7.8,7.0,0.9943440384003468,3.484848457440023,0.9952954466690597,4
FLuc,7.8,8.0,0.9899523678165089,3.474994131478459,0.99468531466212,4
FLuc,7.8,9.0,0.9878120520956938,3.4683744779353267,0.9941025219774523,4
FLuc,7.8,10.0,0.9908629166175698,3.458291390499696,0.9956769136151695,4
FLuc,7.8,11.0,0.9730787545996095,3.4718687069959375,0.9949621135173956,4
FLuc,7.8,12.0,0.9757188829984484,3.4582757169448883,0.994595075630003,4
FLuc,7.8,13.0,0.9871605114127361,3.435688263507071,0.9961694491093624,4
FLuc,7.8,14.0,0.9747721961165866,3.436238216363048,0.9941209149454094,4
FLuc,7.8,15.0,0.9790886002207511,3.4275892622053643,0.9955338438098489,4
FLuc,7.8,16.0,0.9713061141309,3.428825847611763,0.9959135984672787,4
FLuc,7.8,17.0,0.9793609615780353,3.4089383862448788,0.9961037697378179,4
FLuc,7.8,18.0,0.98128866939111,3.3973663807738808,0.9970926711949518,4
FLuc,7.8,19.0,0.9728806216836743,3.4033065899379507,0.9948639271902826,4
FLuc,7.8,20.0,0.9629456438517279,3.4106422168243196,0.9961936648514936,4
FLuc,7.8,21.0,0.9790954035437075,3.375652210157669,0.9965854717467192,4
FLuc,7.8,22.0,0.968737298445969,3.38707011416835,0.9962333936940974,4
FLuc,7.8,23.0,0.9644233484204626,3.378478046277875,0.9953550164481395,4
FLuc,7.8,24.0,0.9769739112630721,3.3606852475144855,0.9961263098881948,4
FLuc,7.8,25.0,0.9794324381583919,3.3395946971061514,0.9955639602511275,4
FLuc,8.3,0.0,1.1635604685846603,3.321494201402894,0.9861561118436399,4
FLuc,8.3,1.0,1.1637727273607088,3.271056175912719,0.987654336843237,4
FLuc,8.3,2.0,1.1672749294334248,3.2487793800847724,0.9887503578503285,4
FLuc,8.3,3.0,1.1458012218568239,3.2594302760731075,0.985083850365295,4
FLuc,8.3,4.0,1.1510630843417404,3.2384801309765416,0.9867993729343024,4
FLuc,8.3,5.0,1.1529556822750668,3.22241391045407,0.9876908319005178,4
FLuc,8.3,6.0,1.175625800193048,3.1799096875033896,0.9920040681655323,4
FLuc,8.3,7.0,1.1585399828329193,3.1886765651806916,0.9895227987525405,4
FLuc,8.3,8.0,1.1693873597442417,3.152846724103409,0.9897789692794905,4
FLuc,8.3,9.0,1.1637825280502894,3.154711250875945,0.9893827152981508,4
FLuc,8.3,10.0,1.1595831799104364,3.1392094385018834,0.9875675463382843,4
FLuc,8.3,11.0,1.1517632646058644,3.1357740750360374,0.985962679843009,4
FLuc,8.3,12.0,1.1718140059895439,3.1025951420511264,0.9892637448953867,4
FLuc,8.3,13.0,1.1568811366096616,3.115020955571377,0.9881124842436247,4
FLuc,8.3,14.0,1.1823555907096972,3.0650227342089558,0.9918386806182954,4
FLuc,8.3,15.0,1.167887448827582,3.0689083383398152,0.9872145487059726,4
FLuc,8.3,16.0,1.1594186971271316,3.069385644819058,0.9872155474832423,4
FLuc,8.3,17.0,1.1781492300163503,3.0346794641624664,0.9910049149715302,4
FLuc,8.3,18.0,1.1859303158476506,3.009884013000674,0.9904297512878136,4
FLuc,8.3,19.0,1.1796080009567376,3.0113987228660117,0.9903362264874498,4
FLuc,8.3,20.0,1.1711588372102792,3.0097416018798575,0.9879730523530321,4
FLuc,8.3,21.0,1.201146840045832,2.953795882279133,0.989819744866179,4
FLuc,8.3,22.0,1.181534757178281,2.965422051365187,0.9860215719793118,4
FLuc,8.3,23.0,1.1807173634316024,2.9628545607854373,0.9879048411479551,4
FLuc,8.3,24.0,1.1987886231461111,2.9224795591403434,0.9877713219129882,4
FLuc,8.3,25.0,1.1792797933027994,2.9413765429290666,0.9857444060247368,4
